Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-10-03 06:53:00,"The veOCEAN allocated + consume  updates every 5 mins.
We have a bunch if tickets written up to improve things and deployed a handful of improvements late Fri/early Sat.
Looking forward to resuming things on Mon.",,🚀 (3),0.6369
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],194817764236460034,robinlehmann,2022-10-21 10:16:00,"@Idiom | Ocean Protocol @Norbert | Ocean @trizin love the updates to the data farming page, thank you for that!",,"👏 (4),🙌 (2)",0.7901
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-10-22 00:32:00,"you're welcome sir, thank you for taking notice 🙌",,,0.6705
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-10-22 12:26:00,"More updates went out the door.

If anyone notices rewards going away, please let us know.",,,0.6597
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],716251155931332628,friso703,2022-10-28 15:16:00,Is datafarming without risk? Feels to good to be true,,,0.7589
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],643358345675145216,telisgr,2022-11-04 01:24:00,hello i allocated my vocean in two different datasets but in this week rewards i v got 0 rewards both in active and passiven rewards,,,0.9517
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],837901335470538772,bhavingala,2022-11-04 13:30:00,"Hey, can you share your address?
Will check with the concerned team and get back to you!",,,0.3595
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],643358345675145216,telisgr,2022-11-05 03:33:00,share here in public?,,,0.296
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],837901335470538772,bhavingala,2022-11-05 15:30:00,Please DM me on Telegram @BhavInGala or you can DM me here.,,,0.3182
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],990328329175466074,web3nodeguy,2022-11-24 23:45:00,How does one run an ocean validator node and start farming?,,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-11-27 00:56:00,"You dont need to run any nodes.

https://docs.oceanprotocol.com/veocean-data-farming-tutorial",,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-09 01:33:00,"**[Data Farming discussions and intuitions]**
Hey everyone, me and Autobot have been chatting, and I'm just going to move some discussions out here because I want to be talking in public about anything related to data farming, and everything relating to it. He's building some pretty cool stuff and I look forward to see him talk more about it.

I think this is a funny comment to help move the conversations here.

// let's move this into public
data farming is trent's baby, it's a good baby to nurture i believe 🐤 
it ties a lot of core systems together 📈",,🙌 (1),0.9403
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-09 01:40:00,"**[Blog Post - Data Farming & Wash Consume]**
Until then, I shared with him this blog post that went out the door.
https://blog.oceanprotocol.com/ocean-protocol-data-farming-and-wash-trading-8f47dffd327b

The goal is to **facilitate everyone to learn how to build value flows around the ocean stack, especially Data Farming as it's the key, protocol-incentive mechanism**. 

I believe there is a lot of good stuff coming that way, so I just wanted to be talking more about it in the public domain.

In summary, I believe it really benefits everyone to learn the intuitions of Data Farming.
We're trying to turn much of this work into just a few lines of code.
I hope to share more about it here.
Cheers! 🌊",,,0.9523
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-09 05:52:00,"Thank you @Idiom | Ocean Protocol.
Hello everyone I have been building a website for Data Farming analytics to show information to help farmers and to get a true picture of what’s going on. I will upload a short screen recording of the website. At the moment I am still building locally.

It contains:

Current Consume Volumes
Overall Consume Volumes
Last Active Rewards
Overall Active Rewards

I want to add much much more.

I have had a lot of discussions with @ekz10 and more recently Idiom as-well.

I would like to know what all the Ocean loving farmers 🧑‍🌾 think of this?",,"🔥 (5),❤️ (2)",0.9758
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-09 05:52:00,N/A,https://cdn.discordapp.com/attachments/993954438790258879/1050530368719179796/Screen_Recording_2022-12-08_at_17.01.19.mov?ex=65e0fca5&is=65ce87a5&hm=99e17de11c6af25bbe53189ece932ad03773de4a53a5be7dcb7f7b83833a3079&,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],194817764236460034,robinlehmann,2022-12-09 18:00:00,I think this is really awesome - I already bought your dataset on the marketplace but having it presented in such a beautiful way makes it even better.,,"🔥 (1),🤘 (1)",0.9169
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-09 19:52:00,"Glad to hear that thank you. I am going to continue to build on it, I am open to any requests/ideas 👍",,,0.6705
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-10 00:04:00,"I already have a few. Great work.
I'm going to scribble on a piece of paper and pitch you a setup.

Do you want to keep building pages, or are you interested in constraining yourself to a dashboard?",,,0.7964
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 00:26:00,"That will be great.
They both have there good and bad points a dashboard is much more user friendly but with tables we can check up on individual addresses.
Unless via the dashboard I can pull up further details.
I do think dashboard might be better. I still like what I have created and up until reading the suggestion I am not sure now",,,0.8921
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 00:28:00,I actually just finished this today to add some fun to it. Each week for active rewards the users get scored at who had the best ratio of rewards (leader board),,🔥 (1),0.9468
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 00:28:00,N/A,https://cdn.discordapp.com/attachments/993954438790258879/1050811290777550948/IMG_5899.jpg?ex=65e20246&is=65cf8d46&hm=ccf0ceb6f7865a0dd8e16d56f8bb7efef49f28ec0438e7e290e7973c7ba85605&,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 00:37:00,@Idiom | Ocean Protocol I meant to “reply” to your message,,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-10 01:41:00,"By the way, I showed the video to a bunch of people internally and everyone was very happy to see it

I want to again reiterate how big of a program data-farming is.
I'm personally very excited to see builders starting to create datasets and intelligence around data farming.",,,0.9039
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-10 02:51:00,"**[Ocean Protocol dApp - Intelligence Store]**
@AutoBot, I have now taken my scribbles and dApp outline and moved it to these slides.
The slides cover the whole app end-to-end, and propose a complete way for you to monetize & token gate the intelligence.
https://docs.google.com/presentation/d/1X0pJDpCyLIzRFZXk-bNVlvZ8zx6zOmopMlnzeEGCFJs/edit?usp=sharing

I can guarantee you I have skipped details.
Let's iterate.

*Anyone is free/welcomed to view/ideate/fork/ask questions about the framework.*",,,0.802
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],782929693446897695,realdatawhale,2022-12-10 16:11:00,Very cool.,,,0.3804
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],782929693446897695,realdatawhale,2022-12-10 16:12:00,"Suppor the idea of (Data)token-gating the web-app. Check out tufext.com , but instead of accessing the Ethereum contracts analysis with an ERC token, you can access the data farming analysis with a Datatoken. Way to go Auto Bot!",,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 21:37:00,Thank you I am taking the advice 😊,,,0.3612
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-10 21:38:00,"Thank you for the support, I will take a look 🧑‍🌾",,,0.6369
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-11 01:58:00,"How did your session go?
Did my scribbles make sense?

I could provide better wireframes, designs around ocean.js, and look into other insights.
I'm happy to propose some tables/dashboards and how to monetize things.
LMK what you're thinking in terms of data you want to gather.
I haven't spent enough time there.

We have some things we're planning for internally, but the metrics/dashboards are different.

I'm also happy to talk about where we might identify some opportunities to monetize.
Example. What's normally easy to make premium, are features like alerts.
Whenever you can help users obtain an edge, and close an action that generates yield, you are creating good value that can be monetized.
If you think this way, you might identify a few opportunities.",,,0.9891
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-12 06:19:00,"Good, thank you for doing that and putting the effort in, i hope to have something to show soon",,🔥 (1),0.8074
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],857435508518682645,christian_casazza,2022-12-13 04:44:00,"Hi @AutoBot https://www.keboola.com/ I also just wanted to show this one tool that may be helpful, and maybe for others. They make it possible to organize data pipeline in one interface between ingesting raw data and scheduling and running code to aggregate and normalize the data, and provide data destination to store it. It could be helpful for setting up these pipelines to run more regularly",,,0.6808
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-14 05:48:00,"**[Data Farming Update - New Feature - Passive, Active, and Global APYs] **
The latest version of the Data Farming portal is out!
I have shared an update and details inside of #🎉︱announcements

Happy Farming! 🧑‍🌾 👩‍🌾🚜",,,0.8802
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-14 07:06:00,"**[DF UX/UI - What's planned for]**
To avoid conflicts w/ the work that @AutoBot is doing and keep it public (to not give any edge), I'm providing some visibility into the work/plans.
All of this can be found inside of: https://github.com/oceanprotocol/df-web

**Data Farming Page => Per-DataNFT APY**
    - APY, DCV & Current Allocation
    - Mainly comparing last week (what happened - fixed numbers) to this week (what's happening - variable numbers)
**Rewards Page => Round History => Passive + Active APY**
     - Passive Rewards has some cruxes to sort out (details being sorted out)
     - Active Rewards is more straight forward

No current plans for Leaderboards.
Some of the effort focuses on facilitating core intuition and your personal performance.
Some of the effort focuses on more macro intelligence.

*If you're an engineer, you can follow updates for what data is getting crunched @: https://github.com/oceanprotocol/df-sql
There are also subgraphs, and other places to get data. GLHF!*",,,0.8657
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-15 22:07:00,I already have got Passive rewards sorted out I have for over a month 👍,,🤘 (1),0.5994
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-16 16:51:00,"**[Data Farming - APY Updates - 2/4]**
Latest version is out.
https://df.oceandao.org

Details can be viewed here:
https://discord.com/channels/612953348487905282/720631710785732638/1053231962522927124

We've added APYs at the DataNFT level, and have added more context so people can understand how Datasets are performing.

More to come!
Thank you!",,🥳 (1),0.5184
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],782929693446897695,realdatawhale,2022-12-17 01:11:00,"Ready to farm, our NFT Data Analyzer:

https://twitter.com/realdatawhale/status/1603796547535355906?s=20&t=KY3UGAOHwa2PsAVA_dNPuQ",,"🙌 (1),🚜 (1)",0.3612
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],194817764236460034,robinlehmann,2022-12-22 15:43:00,"Interesting round of data farming - there were two data assets that were pushed really hard in the last few minutes of the round:
https://market.oceanprotocol.com/asset/did:op:ef5ce98f6cfbf7b431a28519d5b8f72b76d6993db6058c44c17372e6bc7697f3
https://market.oceanprotocol.com/asset/did:op:afdb54887a09ee80308716124c61ef440a0d297e7d6ad0287fb436f43f380ebf

They have both low prices prices of 11 OCEAN and 12 OCEAN and if you buy them you get access for one day - this limits the buys on the Ocean marketplace to once per day. But somehow someone mysteriously was able to consume them for >20.000 OCEAN repeatedly. Here is the wallet:
https://polygonscan.com/address/0x874ab7244ba5fab8d54aa74b2b985b9bffaf899c#tokentxns

There is no change of the metadata visible on the Ocean marketplace metadata history. So I am wondering how something like this is possible?
Where could I track the price change of a data asset? That must be a transaction somewhere, right?",,🤔 (1),0.675
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-22 17:22:00,They managed to stack up the volume. 16 and 17 buys in the last minute,https://cdn.discordapp.com/attachments/993954438790258879/1055415069401415720/Screenshot_2022-12-22_at_09.21.45.png?ex=65e04ce1&is=65cdd7e1&hm=59a4b351a06348d9f98d4495a146bcfd9d8698a9a40453f96b14450bc0342cb7&,🤔 (1),0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-23 03:38:00,"Thanks for raising this Robin & Autobot.

WRT Sniping:
1. It's great that people are trying to game it. Game on!
2. We've been working to clean up our code base to make iterations faster/easier/reliable.
3. We have some good solutions available to address this, sniping will be eliminated.

```There is no change of the metadata visible on the Ocean marketplace metadata history. So I am wondering how something like this is possible? Where could I track the price change of a data asset? That must be a transaction somewhere, right?```
Although I'm familiar with the contracts, I can't point you to this event/log.
I agree, there should be a trail, but I don't know where it lives.

```if you buy them you get access for one day - this limits the buys on the Ocean marketplace to once per day```
We're reviewing this a bit... but we all agree that this is perfectly fine. Consume/access should be handled at the app/gating level. If you want to consume multiple tokens, then go right ahead.",,,0.9714
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-23 04:01:00,Here some more details of the buys,https://cdn.discordapp.com/attachments/993954438790258879/1055575894888038442/photo_2022-12-22_19.59.22.jpeg?ex=65e0e2a8&is=65ce6da8&hm=1cff83f42b2119e2d8a8922cc7b8acf6790a516a58451acec8a9c506197eef6e&,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-23 04:59:00,@Idiom | Ocean Protocol Does the Ocean team take part in datafarming,,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-23 09:24:00,"I dont believe anyone internally is involved in wash consuming.

I do believe many people have locked. Some may be farming.",,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-23 09:34:00,"Event name is FixedRateExchangeUpdate

https://github.com/oceanprotocol/ocean-subgraph/blob/1293e6ebd76969ea59fa0bd76541fc1d02869c72/schema.graphql#L233",https://cdn.discordapp.com/attachments/993954438790258879/1055659571030540368/Screenshot_20221222-173310_Brave.jpg?ex=65e13096&is=65cebb96&hm=fe07905f85645fd6b9aa151165d17f8c6ef4b5bc3a01a88689041bfbfc1feb13&,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],194817764236460034,robinlehmann,2022-12-23 10:17:00,"All right, so this farmer seems to be very dedicated. Interesting.",,,0.7408
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],625415196713943051,alexcos20,2022-12-23 15:24:00,"https://polygonscan.com/address/0x2321756B2eDE8Ee6467Cc85e15B6bd1fBD6c2FE4
https://polygonscan.com/address/0xd70B21E388E15De10eF75c4b2030A70159e390D8

 a lot of exchange setRates",,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],625415196713943051,alexcos20,2022-12-23 15:24:00,look at asset's owner tx history,,🙏 (1),0.3612
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],194817764236460034,robinlehmann,2022-12-23 16:44:00,Thank you! This is really a dedicated individual.,,,0.7257
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],625415196713943051,alexcos20,2022-12-23 16:56:00,But this is not the first round.  I have been tracking him/her/them for quite a while,,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],625415196713943051,alexcos20,2022-12-23 16:56:00,as I was tracking you 🙂,,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-24 00:18:00,"@AutoBot how's the app coming along?

I think more and more people would like to have access to some of the intelligence you are aggregating.",,,0.7063
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-27 01:07:00,"Still working on it but have been busy with Christmas and spending time with family.
Merry Christmas 🎅",,🎅 (1),0.6956
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-27 01:13:00,"Great to hear! 💪 
Just curious about progress and staying in touch! 👋 

Happy Holidays @AutoBot! 🎄🎁",,,0.9466
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-27 09:06:00,"**[Intelligence Framework - UI Updates]**
Hi Autobot and others, I have updated the dApp slides w/ some AI-UI layouts, so I can more easily visualize/communicate the UX.

I'm sure you have gone in your own way, however I thought I would share an update.
Am trying to make the ui components, and ux flow more obvious w/ some cleaner images.
https://docs.google.com/presentation/d/1X0pJDpCyLIzRFZXk-bNVlvZ8zx6zOmopMlnzeEGCFJs/edit#slide=id.g1b057905e77_0_91

Hope it helps, cheers!","https://cdn.discordapp.com/attachments/993954438790258879/1057102232941772809/free_dashboard.jpg?ex=65e6702c&is=65d3fb2c&hm=841573d487d9e5529b2bacb4e259ed4064be2a9b0f223a5fb6ae862f2513bcdf&,https://cdn.discordapp.com/attachments/993954438790258879/1057102233176637460/token_gated.jpg?ex=65e6702c&is=65d3fb2c&hm=93e0f11439b352452072b605ea4240124d713b342d55d209261d771f0263f4b1&,https://cdn.discordapp.com/attachments/993954438790258879/1057102233373777950/sale_component.jpg?ex=65e6702c&is=65d3fb2c&hm=afd401a1120c2e0119e6f38c0fb4f3e69330c9362fcfd4061f7f50d930e503b0&",,0.9437
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-30 06:36:00,"`so I can more easily visualize/communicate the UX.`
It sounds like your building this? I came to you with an idea and showed what i am building for datafarming. The layout idea was good but i am a little confused",,,0.2584
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2022-12-30 09:35:00,"I am not actively building this sir.
I believe our own internal goals are orthogonal to the intelligence and value you can support 

What I hope to do is continue to identify the scaffolding and reusable work we can leverage moving forward.
I think there is a lot of great stuff you're working towards and my only goal is to continue to support that.",,,0.9427
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2022-12-31 05:50:00,"Maybe I am just taking your input the wrong way, but it’s all good. Site is coming along well. I intend to get something out. Then continue to work on it as a long term project to move along side with data farming. As there’s so much that can be done",,"👍 (1),🙌 (1)",0.6652
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-04 00:55:00,"Hello everyone site is live:
https://twitter.com/AutoBot_s_/status/1610318311836815363?s=20&t=eIipCwNoERf43ZlUE__G6g",,"🔥 (5),🙌 (3),❤️ (1),🤘 (1),📊 (1),🎉 (1),👩‍🌾 (1),💯 (1),👨‍💻 (1),🖖 (1),🚜 (1),🚀 (1),🌊 (1),📜 (1)",0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-05 02:14:00,https://twitter.com/autobot_s_/status/1610701016038621185?s=46&t=aVbPe09hJDjKAkhCVFl_CA,,"👍 (2),❤️ (1)",0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2023-01-05 05:19:00,"Incredible work @AutoBot!!!! 🚜 

It's extremely exciting to see you build so close to the core value flows of Ocean. 🐙 
I also look forward to us continue to collaborate so we don't overlap each other too much, so you can continue to deliver even more value.

I also need to applaud your efficiency and effectiveness. 👨‍💻 🥷 
This is highly impactful work, delivered on a dime, and helps us to achieve even stronger network effects. ♻️ 

I look forward to when your premium datasets and features are integrated, enabling you to obtain even more yield.

Fantastic way to kick off 2023 ser!
🎉 🔥 🤘",,👍 (1),0.9721
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-05 17:34:00,Thank you,,,0.3612
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-05 17:35:00,Another small update - Can switch between last week consume and current,https://cdn.discordapp.com/attachments/993954438790258879/1060491627069714452/Screenshot_2023-01-05_at_09.34.32.png?ex=65e04fca&is=65cddaca&hm=c7c49a9f812184ab4c68260bb20d136608cc47c9c99b4f5149fefe4af6fd6de1&,,0.0
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],651861864149680128,butterflyq,2023-01-05 21:00:00,"Hey guys, 
Do we need to claim the Rewards weekly, or can I claim once A month?",,,0.4767
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-05 21:08:00,"You can claim monthly or even longer. You don't need to collect weekly, your rewards will add up",,,0.4767
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],651861864149680128,butterflyq,2023-01-05 21:09:00,Well to know. Thank you,,,0.5574
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],780159213049479179,idiom_bytes,2023-01-05 23:13:00,"Hi @AutoBot, I noticed your TG alerts a couple of times now.
Am just wondering if you're planning to open that up sometime soon?
Cheers!",,,0.5255
Ocean Protocol - ECOSYSTEM - 🚜︱data-farming [993954438790258879],294623609786204160,AutoBot#1760,2023-01-06 03:33:00,"We were discussing it today, I plan to yes. Both @Robin | DataUnion and datawhale suggested it to be token gated",,👍 (4),0.4019
