Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],797064374660890645,bogdanoceanprotocol,2023-06-28 15:24:00,"Hello @Filip | FELT Labs , the main reasons oceanjs v3 is using ethers v5 is that at the moment we started moving towards ethers, v6 was in a beta state and was poorly documented, we also faced some issues with some of the updated methods in v6 at that time. We are considering upgrading to v6 since it got more stable, we will come back with some announcements once that is ready 😃",,👍 (4),0.6115
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],194817764236460034,robinlehmann,2023-07-31 15:51:00,Is Ocean using Vyper for the data farming program? Just saw that CRV was exploited massively and wondering about the VeOCEAN contracts as I think they were based on CRV tech.,,,-0.4588
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],843831770062913568,white_rider_,2023-07-31 16:13:00,hello @Robin | DataUnion! The team is looking as we speak over this. We will soon get back 🙂,,🙏 (1),0.0
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],843831770062913568,white_rider_,2023-07-31 16:36:00,"Details on this: 
veOCEAN does use Vyper, but is not affected by the  bug. 

Ocean core team has been in touch with the Vyper team to get more info.

Ocean uses Vyper in these contracts: veOCEAN, veDelegation, veFeeDistributor, veDelegationProxy, and veFeeEstimate.

Only veDelegationProxy uses a vulnerable version of Vyper.

However, the reentrancy lock is not used, and there are no external eth calls. 

So, it's safe.",,👍 (3),0.1983
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],843831770062913568,white_rider_,2023-07-31 16:36:00,More info here: https://twitter.com/oceanprotocol/status/1685929409952301056,,,0.0
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 18:43:00,"Hey guys, 

I am working on publishing data asset into Ocean using `Ocean.js ` from Desights.ai . Asset gets published successfully (with dataNFT, datatoken and FixedRateExchange). Here' s the asset - https://market.oceanprotocol.com/asset/did:op:277a5fd0cdd758b933b75ac67555e6442b896e1a2bfa9b29c0c5278eec39a658 (mumbai network)

 But, when I go to Ocean Market and try to consume it from Ocean Market directly, it throws `ERC20: insufficient allowance` error (even though Ocean allowance given to FixedRateExchange is more than enough). Could you suggest whats going wrong here? or which token allowance it is complaining about?

@Ocean Core Dev",,,-0.7105
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 18:51:00,"```js
index.js:103 Error: cannot estimate gas; transaction may fail or may require manual gas limit [ See: https://links.ethers.org/v5-errors-UNPREDICTABLE_GAS_LIMIT ] (reason=""execution reverted: ERC20: insufficient allowance"", method=""estimateGas"", transaction={""from"":""0x47c2C2cE0c1D5d932332789BFA4BaFEc97C2a2cB"",""to"":""0x25e1926E3d57eC0651e89C654AB0FA182C6D5CF7"",""data"":""0x68c4b7e9d804e318a8ce2eb8d02d845f23caf646a25313311a9c6a2ce1faca71476640fd0000000000000000000000000000000000000000000000000de0b6b3a76400000000000000000000000000000000000000000000000000000de444324c2a80000000000000000000000000009984b2453ec7d99a73a5b3a46da81f197b753c8d0000000000000000000000000000000000000000000000000000000000000000"",""accessList"":null}, error={""code"":-32603,""message"":""Internal JSON-RPC error."",""data"":{""code"":3,""message"":""execution reverted: ERC20: insufficient allowance"",""data"":""0x08c379a00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001d45524332303a20696e73756666696369656e7420616c6c6f77616e6365000000""},""stack"":""{\n  \""code\"": -32603,\n  \""message\"": \""Internal JSON-RPC error.\"",\n  \""data\"": {\n    \""code\"": 3,\n    \""message\"": \""execution reverted: ERC20: insufficient allowance\"",\n    \""data\"": \""0x08c379a00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001d45524332303a20696e73756666696369656e7420616c6c6f77616e6365000000\""\n  }```

error log from console",,,-0.836
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],843831770062913568,white_rider_,2023-09-07 20:36:00,"Hm, that's weird",,,-0.1779
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],843831770062913568,white_rider_,2023-09-07 20:37:00,@Bogdan | Ocean Protocol @Enzo Vezzaro @Jamie123 Please take a look over,,👀 (1),0.3182
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 21:22:00,"Let me know if you need more details - code snippets, decoded call data etc",,,0.0
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 21:41:00,"decoded calldata for `FixedRateExchange` contract call - 
```js
{
      ""function"": ""buyDT(bytes32,uint256,uint256,address,uint256)"",
      ""params"": [
        ""0xd804e318a8ce2eb8d02d845f23caf646a25313311a9c6a2ce1faca71476640fd"",
        ""1000000000000000000"",
        ""1001000000000000000"",
        ""0x9984b2453eC7D99a73A5B3a46Da81f197B753C8d"",
        ""0""
      ]
    }
```",,,0.0
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 21:43:00,Failed tx - https://mumbai.polygonscan.com/tx/0x623c0cffabd9a8a52c57eb3e6e0172e30e2cb64d141c9967ab2200bb64722b8b,,,-0.2023
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-07 22:23:00,"@Ocean Core Team 
can we pls ban this scammer. (Unless he is authorised to help on behalf of Ocean)",https://cdn.discordapp.com/attachments/1088751449271447552/1149349165135044669/image.png?ex=65e09352&is=65ce1e52&hm=ae1bb89e68bb05a6c72b828d1ca77884e05278b66d2ec90927ee30e7bf16f0f6&,,-0.1531
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],387401160656683034,birususama,2023-09-07 22:26:00,Done,,👍🏼 (2),0.0
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],797064374660890645,bogdanoceanprotocol,2023-09-08 12:44:00,"Hi @Manan , thanks for reporting this, the issue here is that the datatokenBalance is 0. Also looks like you created the fixed rate exchange with the parameter 'withMint' `false` or was not set. 
`token"": {
      ""id"": ""0xb37dfb605d7c19927034ebfce20e1eb2ee816c47"",
      ""dispensers"": [],
      ""fixedRateExchanges"": [
        {
          ""id"": ""0x25e1926e3d57ec0651e89c654ab0fa182c6d5cf7-0xd804e318a8ce2eb8d02d845f23caf646a25313311a9c6a2ce1faca71476640fd"",
          ""exchangeId"": ""0xd804e318a8ce2eb8d02d845f23caf646a25313311a9c6a2ce1faca71476640fd"",
          ""withMint"": null,
          ""datatokenBalance"": ""0""
        }
      ]
    }`
Please set this to `true` if want to have to have the asset consumable from ocean market multiple times 😃 .
You can set this in the fixed rate creation params interface https://github.com/oceanprotocol/ocean.js/blob/main/src/%40types/FixedPrice.ts#L10.",,,0.9118
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-08 15:32:00,Thanks for the solution @Bogdan | Ocean Protocol I will try this 👍,,🙌 (3),0.6369
Ocean Protocol - CORE-TECH - 🌊┃builders [1088751449271447552],493130689709867008,innopreneur,2023-09-08 17:07:00,@Bogdan | Ocean Protocol yes ser. That was indeed the issue. Now we have a smooth integration. Thanks again 🙏🏼,,ocean (4),0.6808
