Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 04:19:00,And Can I also try to create nft for your ama's?,,,0.2732
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-02 04:22:00,"you are always free to create content, but it will not be eligible for bounties nor be retweeted by OPF. We like to see our community hang out and get a deep understanding of what OPF is doing and how it works before jumping in, but if you are confident in your knowledge base, please post relevant content here, high quality articles etc in order to gain XP points and you will be well on your way to getting to ambassadorship. The idea here is to engage with the community. As per NFT's, this is for the Ambassadors but we will be running open bounties very soon for everyone that is here.",,,0.9818
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 04:26:00,"Okay
Thanks for answer )",,👍 (3),0.5859
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 04:49:00,"Based on the information in the pinned post, at this stage I should just actively engage with the community. And I see that I have to answer questions about the ocean protocol. I wanted to clarify what these questions are and where can I find them?",,,0.5719
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 04:53:00,And what about inviting people to the server. Should I invite them and help them become recruits?,,,0.6808
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],209963946432528384,zippy1979,2023-08-02 05:45:00,"You can do this if you wish, growing the community is always welcome 😎",,,0.7506
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-02 08:33:00,"I like the new system and how the Ocean team is trying to make it not only interesting but also profitable for us, thanks to the guys from the Ocean Team! @blockchainlugano @zippy1979  and others who were involved :ocean: ❤️",,ocean (1),0.8447
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-02 08:42:00,"Hello, that's right. 
However, as I understand it, asking interesting and not banal questions related to the Ocean Protocol :ocean:  is also welcome,
these can be not only questions, but also separate discussions with experienced guys or with those who are just starting their acquaintance with Ocean
If you already have experience with Ocean Protocol, then helping newbies by answering their questions can also earn XP, good luck to you!🤝",,💯 (3),0.9601
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],929347476178235474,cryptozeal_,2023-08-02 11:41:00,Welcome mates! @KreigDk 🔥 @assassin,,,0.5093
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],929347476178235474,cryptozeal_,2023-08-02 12:14:00,"okay, after seeing the video content, I think this provides valuable insights into how blockchain, AI, and data monetization intersect, making it a beneficial resource for developers and enthusiasts interested in exploring these domains.
 Ocean Protocol is gaining traction in the  data markets, combining them with AI chatbots could lead to innovative and secure applications.
so, it's important to note that developing and deploying such  might require a good understanding of blockchain, Web3, Ocean Protocol, and AI technologies.",,✅ (1),0.9722
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],291700031805718530,stip11,2023-08-02 14:29:00,"This is a huge potential with great opportunities, these chat bots will be useful both for traders, because with their help you can reduce the number of daily tasks that take time, and developers for their projects, I think that in the near future such chat bots will be integrated on most of the well-known sites, it is especially useful for new users who sometimes difficult to understand the functionality",,"✅ (2),🔥 (1)",0.936
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-02 15:14:00,"The questions were the quiz to get it that was on the blink but no worries.
Now it's really open discussion!",,,-0.7777
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 15:15:00,"Good morning, everyone)
Thank you all for your replies)",,😊 (1),0.6597
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-02 15:20:00,"The idea of an AI chatbot is going to be everywhere, like with Musk's X app, the everything app. 
But what this looks like decentralized is interesting, tokengated and data held in dataNFT's. Will be interesting to see how that works for data scientists and ML experts with this level of availability, and data owners getting paid.",,"🧐 (4),💯 (2)",0.9022
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-02 15:21:00,Anybody try this web2 app by chance? https://ritapersonaldata.com/,,,0.25
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 16:48:00,I haven't used this app before. But now I have downloaded it and realized how convenient it is. I had no idea how many companies store my data,,💯 (4),-0.4215
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 16:49:00,Google made good money off of me😆,,Trolololol (1),0.4404
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1123942022902984736,XP Bot#1778,2023-08-02 16:49:00,Congratulations @KreigDk 🔥! You just received 3 XP points for the first time.,,,0.8188
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 16:50:00,"Oh
Nice

First xp)",,👍 (2),0.4215
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 17:01:00,"The idea of a decentralized, token-driven and dataNFT-enabled AI chatbot holds great promise and potential benefits for various stakeholders in the AI and data ecosystem.

 Decentralization ensures that the chatbot network operates without a central authority, making it resilient, censorship-resistant, and less prone to single points of failure. 

But, what if something goes wrong and chatbots start harming users or somehow start harming the system itself? 

The potential risks and challenges associated with AI chatbots, especially in a decentralized context, are important considerations.",,"🔥 (2),💯 (4)",-0.9218
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 17:02:00,"It scares me a little bit
The speed at which artificial intelligence is entering our lives.",,,0.1779
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-02 19:41:00,"Interesting solution, I would try to use",,,0.6124
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1080698406395187240,khuraym,2023-08-02 20:03:00,Congrats bro,,,0.5267
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],747440479653724300,jb1908,2023-08-02 20:17:00,"Just tried and it’s mind blowing how much data has been given for free. 

After seeing that 25+ website has my data and the value it’s almost 2x average salary in my country, it’s even more clear that we need solutions to get back control of our data and monetise from them. 

Luckily Ocean is here 🙏🏻🌎

Btw the app is very cool, will download chrome extension as soon as I get my laptop, thanks for the suggestions 👍🏻",,"🔥 (1),💯 (1)",0.9523
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 20:17:00,Thanks),,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 20:37:00,The browser extension is still in beta testing and doesn't show much information.,,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 20:38:00,"I would like to clarify about the ocean protocol.

I already know that ocean is a decentralized communication protocol that provides a way to share information securely and efficiently between different participants without requiring central control)

I would like to know if there are already examples of using such secure data exchange? Or where can I read more about it?",,💯 (1),0.9195
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],747440479653724300,jb1908,2023-08-02 20:47:00,"Yes, such example already exist: check out Acentrik (Mercedes)  utilising Ocean tech.

You can of course read about it on Medium 

https://medium.com/m/global-identity-2?redirectUrl=https%3A%2F%2Fblog.oceanprotocol.com%2Facentrik-a-decentralized-data-marketplace-for-enterprises-built-on-ocean-protocol-is-now-in-7fb7371e57d4",,💯 (2),0.4019
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 20:47:00,"Oh
Very good
Thanks",,,0.7485
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-02 21:49:00,"Hello, of course, below is a link to the Ocean ecosystem - https://oceanprotocol.com/ecosystem each project used the Ocean protocol to develop dApps.
And he attached a link to my thread where he gave an example of developing dApps using Ocean Templates - 

https://twitter.com/hitarayo/status/1684627799603052545?s=20

https://oceanprotocol.com/templates

I like the idea with OceanArt. Its concept is shown in the photo below.

https://twitter.com/hitarayo/status/1684627799603052545?s=20",https://cdn.discordapp.com/attachments/1113013155514290228/1136294585757347880/F2D6YcBXQAApddW.jpg?ex=65df39cc&is=65ccc4cc&hm=b412ae9772243c56a201c9eada387877b285fc0d626e90cc4aa59f8f2d2a256b&,"💯 (5),🔥 (2)",0.4329
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-02 22:31:00,"Thank you all for the responses
I was surprised that Ocean Protocol is partnering with giants like Mercedes-Benz, and that's pretty cool! 
About oceanart 
The idea is really cool,
their ai images look good",,💯 (2),0.9422
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1123942022902984736,XP Bot#1778,2023-08-02 23:09:00,Congratulations @JB1908.oceanprotocol! You just received 3 XP points for the first time.,,,0.8188
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1123942022902984736,XP Bot#1778,2023-08-02 23:21:00,Congratulations @blockchainlugano! You just received 3 XP points for the first time.,,,0.8188
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-02 23:23:00,"OceanArt is one of the examples and business ideas, the possibilities of Ocean Protocol are only limited by your imagination.",,💯 (1),-0.2263
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 00:06:00,"I would like to know
How else can I get xp?

Unfortunately, there is not so much activity on the server that I can gain xp).

Or are there any other options?",,,0.755
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 00:08:00,"After researching the project.
I realized how cool it is.
And how much potential it has that I'm excited to be a part of this community.
That's why I want to help it somehow)",,💯 (2),0.7717
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-03 00:32:00,Soon there will be bounties for you to participate in as a non Ambassador,,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 00:55:00,That's true,,,0.4215
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 01:07:00,"For those who didn't watch the video above 

So, the video is all about a new way of creating AI applications. 🚀 Creating web3 enabled AI apps with token gating and Ocean Protocol's Data NFT. The cool part is that these tools make it super easy and quick to get AI apps up and running.",,,0.91
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 01:10:00,"The video also dives into how these ocean protocols and data NFTs can be used to control access to projects. It's like having a VIP pass for a concert, but in this case, the pass is a token, and the concert is a project or data. This could potentially make learning and experimenting a lot faster and more accessible.",,💯 (1),0.5051
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 01:16:00,"One of the big takeaways for me when I found out about ocean protocol for the first time, is the idea of data tokens in the Ocean Marketplace. So I thought of it to be like a virtual bazaar where users can create and sell their own data tokens. It's a whole new way of thinking about data monetization and collaboration.",,💯 (1),0.5574
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 01:29:00,"Ocean Protocol has a lot of potential indeed and for me personally it has completely changed how I think about data.
It's not just a resource to be used; it's a commodity that can be bought and sold.
It's made data more accessible and democratized, and it's opened up new opportunities for collaboration and innovation.
It's a game-changer in the world of data and AI.",,💯 (1),0.6369
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1080698406395187240,khuraym,2023-08-03 01:39:00,very well explained,,,0.3384
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 01:40:00,"I totally agree)
I'm still just starting to explore the project, but I can already see how cool it is here",,🤝 (1),0.4497
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 01:41:00,how was your day?),,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1080698406395187240,khuraym,2023-08-03 01:45:00,I understand the excitement of delving into the world of Ocean Protocol and discovering how it plays a significant role in the Web3 space. 😊,,,0.7184
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 02:00:00,It was good man,,,0.4404
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 07:03:00,"I completely agree, before I got acquainted with the Ocean Protocol, I could not even imagine that data can be monetized at all, and even more so safely on the Ocean Market.

And thanks to the high-tech features of Ocean Protocol, you can create your own data market and make money on it, flawlessly..🔥",,"🤝 (1),💯 (1)",0.9054
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 14:12:00,I expect Ocean to become one of the major altcoins in the near future. For it really has a lot of potential,,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 14:13:00,"Good morning, everyone)",,,0.4404
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],291700031805718530,stip11,2023-08-03 14:56:00,"That's right, the lurking whale 🐋",,,-0.128
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 16:17:00,"Hey
Can you plz help me
How i can stake my ocean?",,,0.4588
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],747440479653724300,jb1908,2023-08-03 16:32:00,"To stake ocean you have first to understand the concept of VeOcean.

Furthermore, you should check out the Data Farming (DF) itself, because around 500M of Ocean will be released in that way and it constitute the mechanism for incentives good production and good allocation of High quality data set.

https://docs.oceanprotocol.com/rewards/df-intro

To make it short, but you can also check a thread I made about:
Locking Ocean from 1week to 4years provides you veOcean (1 veOcean = 1 Ocean locked for 4 years).
Then every week you can earn ocean in two way with veOcean:
-Passive, just holding veOcean provide you weekly ocean 
-Active, you allocate veOcean to dataset and earn from that, this is strictly linked to the consume of the dataset.
you can also earn actively by participating in data challenges, also then are in active section of DF.

Lastly, you are lucky because we just entered In DF Main, after completed some beta phases, now we entered in the core phase of Data Farming.

https://blog.oceanprotocol.com/ocean-data-farming-main-is-here-49c99602419e


https://twitter.com/jambu1908/status/1637780595945226240?s=46&t=vMnprfNvTvPJEgBR81WcSw",,💯 (2),0.9349
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 17:04:00,I basically understand the concept of staking you have. I just decided to expand my horizons in order to understand exactly what and how it works. thank you very much,,,0.5859
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-03 17:16:00,"Anyone here that might not have a Midjourney account, you can also create 16 * 4 upscaled generated images for free directly in Figma (https://www.figma.com/community/plugin/1253173167259963280/AI-image-generator)",,💯 (2),0.6597
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-03 17:42:00,"Was asked by an Ambassador to clarify. Each time you react with 💯 the user gets 3 XP from you. So if 5 different community members react to the SAME message the user gets 15 XP. Again, i'm happy that you are giving out the points or nobody will increase their standing and this is the point, to move forward, but if you just kinda agree with someone else that gave the hit, and don't want to award points, react with a different emoji. Again, let's not be stingy, nor give out points for low grade comments.",,,0.7061
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 18:11:00,"Then the question arises

Unfortunately, there are not many active users here.
With whom you can talk or discuss something.
And earning points (thanks to everyone who put emoji on my posts) is getting harder.
And it can take a lot of time.",,💯 (1),-0.5659
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-03 18:13:00,"we will get going on activities for you to do, hang in there. this channel launched officially yesterday",,,0.128
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 18:14:00,"I understand)
I just want to be an ambassador.)
And I try to take an active part in the life of the project now)",,❤️ (2),0.4588
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 18:15:00,"Thank you for the link provided
Will now try our hand at being an AI artist)",,,0.6908
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],717363377269244015,blockchainlugano,2023-08-03 18:15:00,"i get it, becoming an ambassador did take some time before as well, there was the academy to pass and activities to do. I will DM you one that will earn you some points.",,,0.2732
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 18:18:00,Okay thanks),,,0.2263
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],747440479653724300,jb1908,2023-08-03 18:38:00,"Yeah this just started, you’ll have plenty of opportunity to become an ambassador just keep the interest and positive vibes.

I also made a thread about the OPAP new programme 

https://twitter.com/jambu1908/status/1687047814528782336?s=46&t=vMnprfNvTvPJEgBR81WcSw",,💯 (4),0.891
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 19:50:00,"I also did about this thread😁 🤝 

https://twitter.com/hitarayo/status/1686767084678660096?s=20",,💯 (3),0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 20:00:00,"Thanks, not bad generation, but in MJ the images are much better.
Generated a couple of images in Figma:","https://cdn.discordapp.com/attachments/1113013155514290228/1136629777873244272/Generated_images.png?ex=65e071f8&is=65cdfcf8&hm=1c8f6340a1cac1bcb5af1ea21749735888b510977ecbb28506b62c3f6aa1aecb&,https://cdn.discordapp.com/attachments/1113013155514290228/1136629778305261678/Image_4.png?ex=65e071f8&is=65cdfcf8&hm=22d0cfc33f5b7b294b704f02e47c509a2db165694686d73cc8a3848d6ae47c68&","👍 (1),💯 (1)",0.7734
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 20:01:00,the same prompt but already in MJ,"https://cdn.discordapp.com/attachments/1113013155514290228/1136629988834164758/hitaro4107_ocean_and_waves_in_which_there_are_whales_dark_backg_0e80ea5e-0f22-4702-ae6b-5d203fb3009e.png?ex=65e0722a&is=65cdfd2a&hm=56af0d716e493b4a46aeb010cc9032037f4f6932a49dfd1ab19241db823eb9a7&,https://cdn.discordapp.com/attachments/1113013155514290228/1136629989203251261/hitaro4107_beautiful_pink_whale_ocean_and_waves_dark_background_1c007dd3-8f8a-4aba-8d8a-494ef602a6b8.png?ex=65e0722a&is=65cdfd2a&hm=066732eefae331af37d0d9d03925e1f5d46c3c76e872e10d8bf9d83bcf4cf48d&",,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 20:05:00,"MidJourney is better trained and thousands of users generate tens of thousands of images every day, because of this it is the best in generation",,💯 (1),0.7964
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],850192138623778837,richard_bisong,2023-08-03 20:07:00,You do love pink 😅,,,0.6369
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],285872460060950530,qazim,2023-08-03 20:14:00,welcome frens @KreigDk 🔥 @assassin 👏,,,0.4588
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],959052060471488533,hitarayo_,2023-08-03 20:14:00,yep,,,0.296
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],739132787499597824,kreigdk,2023-08-03 20:34:00,Thanks),,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],929347476178235474,cryptozeal_,2023-08-04 00:15:00,Looks nice,,,0.4215
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],291700031805718530,stip11,2023-08-04 00:25:00,"So, I had something like this","https://cdn.discordapp.com/attachments/1113013155514290228/1136696458364604488/IMG_2324.jpg?ex=65e0b012&is=65ce3b12&hm=d6c956ef526baafd42c55cbe7b4d9d54ac1d3f1be7825abbab06160628f47c19&,https://cdn.discordapp.com/attachments/1113013155514290228/1136696459039875163/IMG_2323.jpg?ex=65e0b012&is=65ce3b12&hm=dfde61fcdc4efc85d3f48422f8651c9ee998f357a14705d7e3ab02fd47c1ad04&",💯 (1),0.4144
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],291700031805718530,stip11,2023-08-04 00:26:00,What do you guys think?,,,0.0
Ocean Protocol - ECOSYSTEM - 🪢︱treasure-hunter [1113013155514290228],1080698406395187240,khuraym,2023-08-04 00:41:00,Great work Stip I like the 2nd one 😊,,,0.765
