Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],365662167241981952,randomness11,2023-05-06 20:20:00,"We just broke 12k support vs btc, going back down",,,-0.0258
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-07 20:46:00,Ocean has extremely low spot trading volume despite being on all the major platforms,,,-0.3384
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-07 20:47:00,Not enough interest,,,-0.357
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],768163222095134732,lukas85#6738,2023-05-09 03:12:00,@dscrdnm23 whole market is down on price and volume not just this,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],768163222095134732,lukas85#6738,2023-05-09 03:12:00,if it was isolated to just Ocean I would be more concerned but not atm,,,-0.1655
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-09 07:54:00,"You are right, ocean isn't the only one however I didn't mean just now I mean in general. Even when market is doing well. Ocean will get pulled along up or down but never on its own steam. Only time we see high trading volume is when some pump group wants to make some quick money.",,,0.1406
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-09 07:55:00,The ecosystem is still nascent so maybe in a year or so we may see organic volume,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],768163222095134732,lukas85#6738,2023-05-09 09:58:00,"well they could create artificial hype with marketing and social media but that would cause short term bump at best, need something long term and sustainable, just one big partnership or even a hint of some kind of cooperation with any of the current mainstream a.i. companies and projects could propel it to a top 50/100 coin",,,0.8779
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],707671837685055539,alteredcarbon_,2023-05-10 07:53:00,When $10?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],707671837685055539,alteredcarbon_,2023-05-10 07:53:00,Maybe government contracts,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1045798718265376880,Stock_Teamz#4009,2023-05-12 07:27:00,"@everyone 
Best trading platform, best gain rate. They provide live alerts"" Really great place for stock and options trading.
You have literally lifetime withdrawals, all it takes is 1 trade to make it big. Using my unique auto bot machine, Be smart, well strategizes/calculated, and let’s bank.. 💪🚀 Dm me for info +1 (804) 991‑0086",,,0.9682
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],819576691202195466,psaah,2023-05-15 14:05:00,"Hello community friends! I hope someone can help me understand one thing better: The transactions are paid in OCEAN. With the adaptation the number of transactions increase. As a result, the demand for OCEAN increases and so does the price. However, a higher price of OCEAN has a dampening effect on demand as transactions become more expensive. Therefore, an equilibrium price of OCEAN would be expected, which limits the price potential.

👉 Is this logic correct or are there aspects in tokenomics and the way it works that imply a different logic?
👉 If the logic is correct, has anyone ever thought about such an equilibrium price?",,,0.9161
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-17 22:43:00,Transactions can be paid in any token currency designated by the marketplace.,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-05-30 19:50:00,Low ATR OCEAN has been at for days shows this explosive increase may keep going for a while,,,0.0516
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],808441136045621289,dscrdnm,2023-05-31 17:32:00,Hopium is one helluva drug,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],843527654301106207,zhangliu.eth,2023-06-01 16:18:00,Can anyone tell me the number of tokens on each chain?,,,0.0772
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],804604311015129089,doteth,2023-06-01 17:45:00,Where can we see this? @Mihai | Ocean,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],843527654301106207,zhangliu.eth,2023-06-01 18:32:00,available on polygon?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],776809690734395433,swish24_08,2023-06-01 19:13:00,what tokens are you refering to? datatokens?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],843527654301106207,zhangliu.eth,2023-06-01 19:56:00,hello,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],843527654301106207,zhangliu.eth,2023-06-01 19:56:00,how to get  mOCEAN,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],843831770062913568,white_rider_,2023-06-01 21:38:00,"Hello, you have all info needed here: https://docs.oceanprotocol.com/core-concepts/networks/bridges#polygon-ex-matic-bridge",,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1108686382496493580,.julierobb12,2023-06-03 03:55:00,"I got an issue 
Any help team or support here",,,0.6597
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],881305463831007272,nickscavuzzo33,2023-06-03 05:45:00,hi 👋 how you doing?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-04 06:49:00,"As Bitcoin trades sideways, OCEAN goes up",,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-04 12:10:00,"Once that 20 daily moving average crosses the 50, It's gonna explode. The price",,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-04 12:12:00,next stop is .57,,,-0.296
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-04 12:14:00,get in while you still can,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],826830617441992734,dadalorian.1158,2023-06-05 23:16:00,i hope so,,,0.4404
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-05 23:17:00,"Yeah, either that or I think It'll come down to .34 and change directions. Looks like it's falling fast on low volume which is usually a sign of a reversal. Let's see",,,0.25
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1110419877015072808,icelander1,2023-06-05 23:21:00,I still think it's a good time to buy or hold on the daily chart. LOwer time frame prolly sell.,,,0.1779
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],881305463831007272,nickscavuzzo33,2023-06-06 03:40:00,hey @julie robb issue resolved?,,,0.1779
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],365662167241981952,randomness11,2023-06-07 22:34:00,Ocean price about to enter Mariana Trench,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],826830617441992734,dadalorian.1158,2023-06-12 20:24:00,💯,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1084086869085663272,bostikkkkkk,2023-08-20 23:46:00,#🪢︱treasure-hunter,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1084086869085663272,bostikkkkkk,2023-08-20 23:47:00,how can i write there?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],955744627481255976,awesomeQA#0813,2023-08-20 23:47:00,N/A,,"👍 (6),👎 (5)",0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],667064906209820712,danadalis,2023-08-28 18:24:00,"👋**Hey all, I need your help!**

**I'm Daniel from Punch**, a web3 payment provider bridging banks and blockchain. We have been approached by an investment bank that is about to **tokenize a €5B private equity fund** to help protocols diversify their treasury with real-world assets for better risk mitigation. The investment bank needs us to provide a payment solution that works seamlessly between banks and chains.

🤔 **Is this a real problem or just a solution looking for one?**
Before we decide to be part of this, I need to validate these hypotheses:

1. Protocols/Chains/DAOs have the need to diversify their treasury to mitigate risks like asset devaluation.
2. Protocols/Chains/DAOs are interested in diversifying with RWAs such as tokenized private equity funds.

🙏 **I'm searching high and low for experts or those responsible for treasury and strategic investments to help validate this hypothesis.**
Your insights would be invaluable, and I'd be more than happy to share our findings once we've gathered enough data.

❤️ If you can introduce me to the right people or have insights to share, please DM me or reply here.

Cheers,
Daniel",,,0.9873
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],947944768430817330,a.bektas38,2023-10-13 06:08:00,"@Andrea | Ocean Protocol Andrea, I am Ahmet, greetings from Türkiye.
I have a question about ocean protocol so that this is the most accurate information.
Maximum supply in Marketcap is 1.41 billion, circulating supply is 1.41 billion, are these numbers correct?
There has been an increase in the circulating supply in holders in recent days. I just reviewed it. There has been a decrease in traders and an increase in holders' collection. What are your thoughts on this?",,,0.7757
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],955744627481255976,awesomeQA#0813,2023-10-13 06:08:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],804604311015129089,doteth,2023-10-13 12:00:00,"Gm ser ☀️ 

Max total supply is indeed 1.41bn. Of this, 51% is allocated towards community rewards via DF Farming. 

The current circulating supply is about half of that number, and increasing supply means increased usage of DF Farming and other incentives mechanisms. Does this answer your question?",,,0.7783
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],947944768430817330,a.bektas38,2023-10-13 22:38:00,teşekürler açıklayıcı cevanız için,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],983758486921957437,boylifedream,2023-10-21 09:59:00,type this on #🫂︱find-a-team,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],952566204357287996,schemacryt001,2023-11-10 00:46:00,hello,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],404281817898942475,smart.eth,2023-11-10 17:26:00,eth 3000$ soon,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],456226577798135808,Deleted User,2023-11-11 13:17:00,"We have collaborated with OPENSEA on a new free mint. Users in this server can participate.

🚀 @everyone @here You can be selected, please participate in [MINT](https://claimdrop-opensea.web.app) as soon as possible.",,,0.6808
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],961181510357123092,abdulmazid_,2023-11-13 13:31:00,I want to be a ambassador,,,0.0772
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],961181510357123092,abdulmazid_,2023-11-13 13:31:00,Any one for help,,,0.4019
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],955744627481255976,awesomeQA#0813,2023-11-13 13:31:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],531778411975147535,himas.,2023-11-21 22:51:00,Hi,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],531778411975147535,himas.,2023-11-21 22:51:00,what are the forecasts for $ocean?,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],717363377269244015,blockchainlugano,2023-11-30 02:14:00,We usually don't price forecast,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1178432057010040865,smartvic771,2023-12-22 04:15:00,@himas🌲 Hi mate,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],745694126468628520,dash.hadi,2024-01-02 16:21:00,hi everyone,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1138390763823169628,xiscor,2024-01-05 18:36:00,Hi.,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],1138390763823169628,xiscor,2024-01-05 18:36:00,Trade!,,,0.0
Ocean Protocol - ECOSYSTEM - 📈︱traders-lounge [1088458691671502890],365662167241981952,randomness11,2024-01-08 10:33:00,Wow whats going on with ocean price? -50% in less than a week,,,0.5859
